,Unnamed: 0,BoroCT2010,311 calls,Total Households,Median Income,Total cars,Total educated,Total High School,Total bachelors,Total masters,Total PHD,Median Age,Total households,Total family households,Total non-family households,Median House Value,Total Hunits,Owner Occupied,Renter Occupied,Total Population,White only,Black only,Asian only,Hispanic only,Other Only,Median Rent,Normalized 311 calls,Normalized cars,Normalized High school,Normalized bachelors,Normalized masters,Normalized PHD,Normalized familiy household,Normalized non-family household,Normalized owner ocuppied,Normalized renter ocuppied,Normalized white only,Normalized black only,Normalized asian only,Normalized hispanic only,Normalized other only
1301,1301,3118400,924,1357.0,47204.0,668.0,3034.0,1329.0,205.0,34.0,0.0,30.4,1357.0,1026.0,331.0,411600.0,5079.0,2030.0,3049.0,5079.0,383.0,863.0,692.0,2825.0,316.0,1251.0,0.181925575901,0.492262343405,261.665682221,40.3622760386,6.69423114786,0.0,0.756079587325,0.243920412675,0.399684977358,0.600315022642,0.0754085449892,0.169915337665,0.136247292774,0.556211852727,0.0622169718449
1302,1302,3118600,445,739.0,42446.0,399.0,1644.0,765.0,139.0,14.0,0.0,30.7,739.0,636.0,103.0,432300.0,2875.0,979.0,1896.0,2896.0,150.0,609.0,235.0,1770.0,132.0,1320.0,0.153660220994,0.539918809202,264.157458564,47.9972375691,4.83425414365,0.0,0.860622462788,0.139377537212,0.34052173913,0.65947826087,0.0517955801105,0.210290055249,0.0811464088398,0.611187845304,0.0455801104972
1303,1303,3118800,865,1193.0,26962.0,625.0,2636.0,1199.0,219.0,35.0,0.0,32.4,1193.0,879.0,314.0,445200.0,4377.0,773.0,3604.0,4385.0,110.0,2355.0,452.0,1406.0,62.0,1136.0,0.197263397948,0.523889354568,273.432155074,49.9429874572,7.98175598632,0.0,0.736797988265,0.263202011735,0.17660498058,0.82339501942,0.0250855188141,0.537058152794,0.103078677309,0.320638540479,0.0141391106043
1304,1304,3119000,640,681.0,31926.0,202.0,1296.0,640.0,44.0,43.0,0.0,25.4,681.0,596.0,85.0,449600.0,2522.0,710.0,1812.0,2528.0,125.0,942.0,41.0,1272.0,148.0,1358.0,0.253164556962,0.296622613803,253.164556962,17.4050632911,17.0094936709,0.0,0.875183553598,0.124816446402,0.28152260111,0.71847739889,0.0494462025316,0.372626582278,0.0162183544304,0.503164556962,0.0585443037975
1305,1305,3119200,736,953.0,29087.0,357.0,1597.0,633.0,168.0,35.0,0.0,26.9,953.0,656.0,297.0,516500.0,3073.0,691.0,2382.0,3073.0,61.0,1394.0,198.0,1420.0,0.0,1343.0,0.239505369346,0.374606505771,205.987634234,54.6697038724,11.3895216401,0.0,0.688352570829,0.311647429171,0.224861698666,0.775138301334,0.0198503091442,0.45362837618,0.0644321509925,0.462089163684,0.0
1306,1306,3119400,1032,1118.0,37981.0,535.0,2130.0,644.0,293.0,124.0,0.0,28.2,1118.0,904.0,214.0,409400.0,3827.0,1455.0,2372.0,3827.0,0.0,2772.0,0.0,1028.0,27.0,1164.0,0.269662921348,0.478533094812,168.278024562,76.5612751502,32.4013587667,0.0,0.808586762075,0.191413237925,0.380193362947,0.619806637053,0.0,0.724327149203,0.0,0.268617716227,0.00705513457016
1307,1307,3119600,1267,1658.0,33043.0,698.0,2835.0,1209.0,223.0,125.0,0.0,31.2,1658.0,1202.0,456.0,412400.0,4868.0,1175.0,3693.0,4872.0,74.0,2834.0,687.0,1162.0,115.0,1170.0,0.260057471264,0.420989143546,248.15270936,45.7717569787,25.6568144499,0.0,0.724969843185,0.275030156815,0.241372226787,0.758627773213,0.0151888341544,0.581691297209,0.141009852217,0.238505747126,0.0236042692939
1308,1308,3119800,1268,989.0,37938.0,328.0,1771.0,447.0,169.0,99.0,18.0,29.7,989.0,693.0,296.0,453400.0,2905.0,620.0,2285.0,3120.0,94.0,1350.0,57.0,1601.0,18.0,1219.0,0.40641025641,0.331648129424,143.269230769,54.1666666667,31.7307692308,5.76923076923,0.700707785642,0.299292214358,0.213425129088,0.786574870912,0.0301282051282,0.432692307692,0.0182692307692,0.513141025641,0.00576923076923
1309,1309,3120000,667,601.0,31599.0,312.0,1316.0,463.0,113.0,38.0,0.0,37.8,601.0,405.0,196.0,347700.0,1756.0,426.0,1330.0,2057.0,186.0,883.0,194.0,781.0,13.0,1224.0,0.324258629071,0.519134775374,225.085075352,54.9343704424,18.4735051045,0.0,0.67387687188,0.32612312812,0.242596810934,0.757403189066,0.0904229460379,0.429265921245,0.0943121050073,0.379679144385,0.00631988332523
1310,1310,3120200,385,534.0,46944.0,456.0,1246.0,465.0,101.0,53.0,6.0,33.5,534.0,464.0,70.0,397000.0,2104.0,1163.0,941.0,2104.0,165.0,821.0,359.0,666.0,93.0,1415.0,0.182984790875,0.85393258427,221.007604563,48.0038022814,25.1901140684,2.85171102662,0.868913857678,0.131086142322,0.552756653992,0.447243346008,0.0784220532319,0.390209125475,0.170627376426,0.316539923954,0.0442015209125
1311,1311,3120800,1768,3081.0,33991.0,1637.0,5481.0,2140.0,550.0,71.0,65.0,36.4,3081.0,2048.0,1033.0,423100.0,8445.0,2051.0,6394.0,8706.0,124.0,7015.0,115.0,1394.0,58.0,1075.0,0.203078336779,0.531320999675,245.807489088,63.1748219619,8.15529519871,7.46611532277,0.664719246998,0.335280753002,0.242865600947,0.757134399053,0.0142430507696,0.805766138295,0.0132092809557,0.160119457845,0.00666207213416
1312,1312,3121400,113,1561.0,17839.0,244.0,2141.0,956.0,66.0,0.0,0.0,24.8,1561.0,1120.0,441.0,0.0,4306.0,0.0,4306.0,4306.0,94.0,2621.0,0.0,1558.0,33.0,422.0,0.026242452392,0.156310057655,222.015791918,15.3274500697,0.0,0.0,0.717488789238,0.282511210762,0.0,1.0,0.0218300046447,0.608685555039,0.0,0.361820715281,0.00766372503484
1313,1313,3122000,1518,2045.0,38665.0,1096.0,3195.0,1393.0,319.0,66.0,0.0,30.3,2045.0,1250.0,795.0,587300.0,5407.0,1129.0,4278.0,5407.0,0.0,4085.0,56.0,1152.0,114.0,1139.0,0.280747179582,0.535941320293,257.628999445,58.9975957093,12.2063991123,0.0,0.611246943765,0.388753056235,0.208803402996,0.791196597004,0.0,0.755502126873,0.0103569447013,0.213057148141,0.0210837802848
1314,1314,3123700,852,1282.0,29328.0,364.0,2416.0,868.0,213.0,137.0,0.0,14.7,1282.0,1028.0,254.0,585400.0,6366.0,975.0,5391.0,6370.0,5042.0,195.0,32.0,1042.0,59.0,1338.0,0.133751962323,0.283931357254,136.263736264,33.4379905808,21.5070643642,0.0,0.801872074883,0.198127925117,0.15315739868,0.84684260132,0.791522762951,0.030612244898,0.00502354788069,0.163579277865,0.00926216640502
1315,1315,3150200,529,1083.0,99637.0,980.0,2090.0,351.0,653.0,382.0,43.0,36.5,1083.0,771.0,312.0,800000.0,2900.0,1730.0,1170.0,2900.0,2007.0,43.0,217.0,497.0,136.0,1753.0,0.182413793103,0.904893813481,121.034482759,225.172413793,131.724137931,14.8275862069,0.711911357341,0.288088642659,0.596551724138,0.403448275862,0.692068965517,0.0148275862069,0.0748275862069,0.171379310345,0.0468965517241
1316,1316,3152200,957,1078.0,88750.0,1156.0,2554.0,353.0,749.0,413.0,73.0,40.8,1078.0,758.0,320.0,958000.0,3553.0,2294.0,1259.0,3563.0,1666.0,682.0,745.0,205.0,265.0,1472.0,0.26859388156,1.07235621521,99.0738142015,210.21611002,115.913555992,20.4883525119,0.703153988868,0.296846011132,0.64565156206,0.35434843794,0.467583497053,0.191411731687,0.209093460567,0.0575357844513,0.0743755262419
1317,1317,4000100,1040,3181.0,125332.0,1525.0,4988.0,231.0,1777.0,1278.0,127.0,33.2,3181.0,1135.0,2046.0,534700.0,5703.0,972.0,4731.0,5928.0,3794.0,309.0,1208.0,372.0,245.0,2000.0,0.175438596491,0.479408990883,38.967611336,299.763832659,215.587044534,21.4237516869,0.356806035838,0.643193964162,0.170436612309,0.829563387691,0.640013495277,0.0521255060729,0.203778677463,0.0627530364372,0.0413292847503
1318,1318,4000200,475,961.0,62070.0,929.0,2134.0,605.0,404.0,52.0,0.0,35.4,961.0,853.0,108.0,456200.0,3288.0,1805.0,1483.0,3288.0,463.0,62.0,796.0,1897.0,70.0,1408.0,0.144464720195,0.966701352758,184.00243309,122.871046229,15.8150851582,0.0,0.887617065557,0.112382934443,0.54896593674,0.45103406326,0.140815085158,0.0188564476886,0.242092457421,0.576946472019,0.0212895377129
1319,1319,4000400,741,1309.0,53355.0,1309.0,3155.0,845.0,355.0,70.0,0.0,34.3,1309.0,1147.0,162.0,416500.0,4929.0,3501.0,1428.0,4929.0,526.0,436.0,1461.0,2393.0,113.0,1350.0,0.1503347535,1.0,171.434368026,72.0227226618,14.2016636235,0.0,0.876241405653,0.123758594347,0.710286062082,0.289713937918,0.106715358085,0.0884560762832,0.296409007912,0.485494015013,0.0229255427064
1320,1320,4000600,923,1046.0,63793.0,962.0,2262.0,698.0,309.0,103.0,12.0,30.7,1046.0,860.0,186.0,368500.0,3865.0,2084.0,1781.0,3871.0,293.0,364.0,974.0,2113.0,127.0,1395.0,0.238439679669,0.919694072658,180.31516404,79.8243347972,26.6081115991,3.09997416688,0.822179732314,0.177820267686,0.539197930142,0.460802069858,0.075691035908,0.0940325497288,0.251614569879,0.545853784552,0.0328080599328
1321,1321,4000700,2031,2865.0,82470.0,1445.0,4472.0,458.0,1774.0,997.0,83.0,36.1,2865.0,1153.0,1712.0,810400.0,5247.0,1759.0,3488.0,5247.0,3250.0,84.0,897.0,792.0,224.0,1665.0,0.387078330475,0.504363001745,87.2879740804,338.097960739,190.013340957,15.8185629884,0.402443280977,0.597556719023,0.335239184296,0.664760815704,0.619401562798,0.0160091480846,0.170954831332,0.150943396226,0.042691061559
